dialog_id,utterance_index,speaker,text
CCPE-7480e,21,ASSISTANT,Thank you for your help and have a wonderful day!
CCPE-7480e,22,USER,Thank you.
CCPE-c9599,0,ASSISTANT,What type of movies do you like?
CCPE-c9599,1,USER,I like comedy movies.
CCPE-c9599,2,ASSISTANT,why do you like comedy?
CCPE-c9599,3,USER,Cuz they are funny. They make me laugh. I learn new
CCPE-c9599,4,USER,funny things from watching the movie
CCPE-c9599,5,ASSISTANT,What's one of your favorite movies?
CCPE-c9599,6,USER,One of my favorite movies is The Waterboy.
CCPE-c9599,7,ASSISTANT,what's it about?
CCPE-c9599,8,USER,"It's about a guy, Bobby Boucher. He gets fired from his his his position that he had as a waterboy for a team, and he he finds another one finds another team that that hires him, and then when they're about to fire him, he tackles he tackles a football player, and then he then then the coach makes him like a starting player for the team, and"
CCPE-c9599,9,USER,"funny. It's really an underdog movie. Bobby goes from being the worst the worst person in the team to being the top best to being the best player on the team. So, yeah, it's an underdog movie. You feel good, I like it."
CCPE-c9599,10,ASSISTANT,so you like the story line?
CCPE-c9599,11,USER,"Yep, I like it."
CCPE-c9599,12,ASSISTANT,What type of movies do you not like?
CCPE-c9599,13,USER,"A movie that I don't like is a movie that I watched many years ago. It's called Project X, because there was no storyline. It just showed pictures It just showed images It showed images of of breast, boobs, ass, didn't really have a developing storyline, so I didn't really like it. I wouldn't I wouldn't go and see it again."
CCPE-c9599,14,USER,It made me It made me sad cuz I waste my money on that movie. It was just terrible. I just didn't like it.
CCPE-c9599,15,USER,I got angry.
CCPE-c9599,16,ASSISTANT,i wish we could get refunds on movies we didn't like
CCPE-c9599,17,USER,Yes.
CCPE-c9599,18,USER,I agree.
CCPE-c9599,19,ASSISTANT,Do you like movies like The Hunger Games?
CCPE-c9599,20,USER,"Yeah, I like those adventurous type of movies. Yeah, I like the weapons that they use, different characters. So, yeah, I like it."
CCPE-c9599,21,ASSISTANT,this movie definitely had a story line
CCPE-c9599,22,ASSISTANT,okay. thank you.
CCPE-c9599,23,ASSISTANT,Goodbye
CCPE-303d3,0,ASSISTANT,can you tell me what type of movies you like?
CCPE-303d3,1,USER,I like action movies.
CCPE-303d3,2,ASSISTANT,"ok, what about action movies do you enjoy"
CCPE-303d3,3,USER,"I like the high-driven action, and it takes me away from reality."
CCPE-303d3,4,ASSISTANT,"got it, can you name a specific movie you liked?"
CCPE-303d3,5,USER,I really liked The Avengers.
CCPE-303d3,6,ASSISTANT,"ok, what about the avengers did you like?"
CCPE-303d3,7,USER,I liked the consistency of action and also the humanity of the storytelling.
CCPE-303d3,8,ASSISTANT,"great, can you name a movie you don't like?"
CCPE-303d3,9,USER,I don't like romantic comedies.
CCPE-303d3,10,ASSISTANT,"ok, can you name a movie you've seen that you disliked?"
CCPE-303d3,11,USER,I did not like 30 dresses.
CCPE-303d3,12,ASSISTANT,and why didn't you like it?
CCPE-303d3,13,USER,Not realistic to the story of falling in love.
CCPE-303d3,14,ASSISTANT,"got it, have you seen the movie aquaman?"
CCPE-303d3,15,USER,Yes.
CCPE-303d3,16,ASSISTANT,did you like it?
CCPE-303d3,17,USER,"Yes, I loved it."
CCPE-303d3,18,ASSISTANT,"ok, what about the movie made you love it?"
CCPE-303d3,19,USER,"The humanity of the storytelling, as well as the action."
CCPE-2c3f1,0,ASSISTANT,What kinds of movies do you like?
CCPE-2c3f1,1,USER,I like superhero movies.
CCPE-2c3f1,2,ASSISTANT,Why is that?
CCPE-2c3f1,3,USER,"Because they're cool, they're fun and I love the adventure."
CCPE-2c3f1,4,ASSISTANT,Great. What's a movie you've seen recently?
CCPE-2c3f1,5,USER,Venom.
CCPE-2c3f1,6,ASSISTANT,What did you think of it?
CCPE-2c3f1,7,USER,I thought it was pretty good.
CCPE-2c3f1,8,ASSISTANT,Can you go into more detail?
CCPE-2c3f1,9,USER,"I like the characters in it, I like the Venom. Yeah, it was a fun ride."
CCPE-2c3f1,10,ASSISTANT,"Great. Thank you. What about movies you don't like, what kinds do you avoid?"
CCPE-2c3f1,11,USER,Chick flicks.
CCPE-2c3f1,12,ASSISTANT,Why's that?
CCPE-2c3f1,13,USER,"Because they're made for chicks, and I don't like their flicks."
CCPE-2c3f1,14,ASSISTANT,I see. Did you see Justice League?
CCPE-2c3f1,15,USER,Yes.
CCPE-2c3f1,16,ASSISTANT,What did you think?
CCPE-2c3f1,17,USER,It was bad.
CCPE-2c3f1,18,ASSISTANT,Why?
CCPE-2c3f1,19,USER,"It was just some bad combination of like horribly CGI, the characters were not great."
CCPE-2c3f1,20,ASSISTANT,"I see. What about Dr. Strange, did you see that?"
CCPE-2c3f1,21,USER,"Yes, I love Doctor Strange."
CCPE-2c3f1,22,ASSISTANT,What did you love about it?
CCPE-2c3f1,23,USER,"I liked the sorcerer, magician, Harry Potter vibe I get from it. I like the back story and stuff like that."
CCPE-0124b,0,ASSISTANT,what are the types of movies u like watching?
CCPE-0124b,1,USER,"Oh, I really like historical and drama movies. Like anything that has to do with history."
CCPE-0124b,2,ASSISTANT,can u name a movie that fits those categories that u really like
CCPE-0124b,3,USER,"Yes, Schindler's List."
CCPE-0124b,4,ASSISTANT,what qualities of the movie did u like?
CCPE-0124b,5,USER,It portrays a dramatic story that really happens and it really grips at your emotions and takes you through the the whole suffering of World War II and the Nazis.
CCPE-0124b,6,ASSISTANT,thanks for sharing. what is a movie that fits that category that u didn't like?
CCPE-0124b,7,USER,I wasn't really a big fan of
CCPE-0124b,8,USER,"The Shawshank Redemption. Although it was really good, like it was well reviewed, I just it was too long, and just didn't enjoy it."
CCPE-0124b,9,ASSISTANT,what about it just didn't work for u?
CCPE-0124b,10,USER,"I don't think the actors worked well together. In my mind, they clashed. So, it wasn't It just wasn't fun to watch."
CCPE-0124b,11,ASSISTANT,"got it, thanks for sharing. and this is a bit of a tangent, but have u seen the hobbit"
CCPE-0124b,12,USER,Yes.
CCPE-0124b,13,ASSISTANT,did u like it?
CCPE-0124b,14,USER,"Yes, it was great."
CCPE-0124b,15,ASSISTANT,what about it was great
CCPE-0124b,16,USER,"I like the characters, the story line. And how it builds up on Lord of the Rings and gives you more background and insight into the Hobbits and everything else. So, I thought it was a really great movie."
CCPE-0124b,17,ASSISTANT,"how were the costumes, music, background, etc.?"
CCPE-0124b,18,USER,"Costumes made me feel like they're real. So, everything is fake, but it was not in the movie. It was like exactly there. And of course, the the movie the music was engrossing, just like Lord of the Rings. It was majestical, almost, and well composed."
CCPE-0ef1f,0,ASSISTANT,What type of movies do you enjoy?
CCPE-0ef1f,1,USER,"I enjoy dramas, all kinds, different kinds. You know, sometimes sappy, depends on the kind of mood am in or you know sometimes the heartfelt or serious dramas are fun, too."
CCPE-0ef1f,2,USER,I also enjoy the occasional thriller movie.
CCPE-0ef1f,3,USER,which is really just a drama with a lot of intensity to it.
CCPE-0ef1f,4,ASSISTANT,What do you enjoy about them?
CCPE-0ef1f,5,USER,"Well, it's like a lot time just kind of just takes you out of your own head for a little while and maybe shows you the life of somebody else and how you know, the struggles they face sometimes and the you know, the different things they do. And just like you know, kind of the a lot of times they're human stories. And usually they're pretty believable you know, not fantasy or or science fiction or anything like that."
CCPE-0ef1f,6,USER,"It's, you know, stuff you can a lot of time the stuff you can relate to or things that you might wish should happen to you or things that even sometimes maybe have happened to you."
CCPE-0ef1f,7,ASSISTANT,I can see why you would consider it a sort of escape
CCPE-0ef1f,8,ASSISTANT,What specific movie from that genre do you enjoy?
CCPE-0ef1f,9,USER,"More like Forrest Gump, but it was kind of a comedy drama. That's probably a classic. That one get's well me every time I watch it."
CCPE-0ef1f,10,USER,"I don't know. I think I'm looking forward to that Lady Gaga movie that's coming out tomorrow. I'll probably go see it, A Star Is Born. I like the original one. That was good. I don't know if you consider it if it's a more musical, but it seems like it's got a lot of drama in it. So I'm kind of looking forward to that tomorrow, and unless I get"
CCPE-0ef1f,11,ASSISTANT,What interests you about it?
CCPE-0ef1f,12,USER,"It just The whole music thing behind it, showbiz tale. I don't know. I'm kind of I like Bradley Cooper, and I'm kind of interested in seeing Lady Gaga cuz she was in cuz she was really good on American Horror Story. So it'll be interesting to see how she does in a more dramatic role."
CCPE-0ef1f,13,USER,It just looks like a really good movie.
CCPE-0ef1f,14,USER,"So, I guess I'll be disappointed if it's not."
CCPE-0ef1f,15,ASSISTANT,"Most definitely, sounds like one aspect is the evolution of her acting"
CCPE-0ef1f,16,ASSISTANT,Are there any type of movies that you dislike?
CCPE-0ef1f,17,USER,"I'm not really big on documentaries. I guess occasionally maybe once in a while if It's a really good subject. But, you know, generally it's it's just about a bunch of stuff I don't care about or, you know, they are usually long and kind of often very boring. But I mean if it's something that I'm really passionate about then maybe."
CCPE-0ef1f,18,ASSISTANT,Is there a particular movie that you dislike?
CCPE-0ef1f,19,USER,"Not really. Just you know, just sort of topics. Maybe I'm not a big fan of Michael Moore movies"
CCPE-0ef1f,20,USER,"I think he's a little too preachy. Not any one in specific, but just his general style of filmmaking."
CCPE-0ef1f,21,ASSISTANT,"I can see why you wouldn't be interested in those, have you seen the shape of water"
CCPE-0ef1f,22,USER,"I started watching that, but I just couldn't get into it enough to finish it."
CCPE-0ef1f,23,USER,"I tried. I think only got maybe 30 minutes into it. It's generally the type of movie that I would like, but"
CCPE-0ef1f,24,ASSISTANT,What did you not enjoy about it?
CCPE-0ef1f,25,USER,I just I just couldn't get into the story. it I don't know and at the time I had a bunch of other movies to watch so
CCPE-0ef1f,26,USER,I just didn't watch it and then kind of
CCPE-0ef1f,27,USER,"I went to something else. I can't remember what I did watch, but it was just moving so slow, I just couldn't couldn't get into it good enough, and then I just never went back and finished it."
CCPE-0ef1f,28,USER,I think I might have seen 30 minutes of it. I might not even have been that long. It might have been more like 15. It was just kind of just a little too slow for me.
CCPE-0ef1f,29,ASSISTANT,"The pace wasn't fast enough, I can see why it would be a little boring"
CCPE-0ef1f,30,ASSISTANT,Thank you for your feedback
CCPE-0ef1f,31,USER,Goodbye.
CCPE-4c26a,0,ASSISTANT,What kind of movies do you like?
CCPE-4c26a,1,USER,I really like teen movies.
CCPE-4c26a,2,ASSISTANT,What is a movie you have seen recently that excited you?
CCPE-4c26a,3,USER,[inaudible].
CCPE-4c26a,4,ASSISTANT,What did you like about it?
CCPE-4c26a,5,USER,"So I really love the cast. I know most of the cast from other projects, especially the lead guy and girl, and they were great in it. And I sort of like the message of the the lead girl in this, as well, and what they were trying to accomplish. They did it very well. And it was just enjoyable, a very cute romance, and sort of handled in a nice mature way despite it being a teen movie."
CCPE-4c26a,6,USER,It was really good.
CCPE-4c26a,7,ASSISTANT,What genre do you stay away from?
CCPE-4c26a,8,USER,Horror films
CCPE-4c26a,9,USER,"So the really scary thrillers, I can do regular thrillers, just not scary thrillers. I stay away from a good deal of sci-fi."
CCPE-4c26a,10,ASSISTANT,What makes you not like horror movies?
CCPE-4c26a,11,USER,"I don't like to be scared a ton. It can cause me to have nightmares, which I'm totally uninterested in. And just in general, I just It's It's just not a good time for me."
CCPE-4c26a,12,ASSISTANT,Have you seen The Incredibles 2?
CCPE-4c26a,13,USER,I have not but that's one I would definitely see. I liked the first one.
CCPE-4c26a,14,ASSISTANT,What do you think about the movie Thor?
CCPE-4c26a,15,USER,"Oh, I really liked Thor a lot."
CCPE-4c26a,16,ASSISTANT,What is your favorite part about Thor?
CCPE-4c26a,17,USER,"Favorite part? I don't know. I mean, I certainly liked the action, sort of the I don't know, the superhero parts of the movie with Thor and his and his group of people from Asgard. That was a lot of fun. But I also liked the The romance between Thor and Jane was good, as well. I'm not sure which part is my favorite, though."
CCPE-4c26a,18,ASSISTANT,"Thank you for your input, have a great day."
CCPE-0a109,0,ASSISTANT,What kind of movies do you like?
CCPE-0a109,1,USER,I like comedies a lot.
CCPE-0a109,2,ASSISTANT,Why do you like comedies?
CCPE-0a109,3,USER,"That's cuz they're entertaining and they make you feel better cuz they always make you laugh, they're just a good time."
CCPE-0a109,4,ASSISTANT,Can you name a particular movie you like?
CCPE-0a109,5,USER,Caddyshack is probably my favorite comedy.
CCPE-0a109,6,ASSISTANT,What did you like about candy shack?
CCPE-0a109,7,USER,"Caddyshack I like everything about it. It has Chevy Chase, Rodney Dangerfield. It's just a really funny movie that I can watch whenever, and I'll always laugh at it."
CCPE-0a109,8,ASSISTANT,I see. Can you tell me a movie you did not like?
CCPE-0a109,9,USER,Comedy movie or just any movie?
CCPE-0a109,10,ASSISTANT,any movie
CCPE-0a109,11,USER,"Dinosaur, the Disney movie, from like 15 years ago. I hated that movie."
CCPE-0a109,12,ASSISTANT,How come you did not like it?
CCPE-0a109,13,USER,It was just really boring. I wasn't interested in the story at all. The only movie I almost walked out of the theater on.
CCPE-0a109,14,ASSISTANT,I see. What about the incredibles then?
CCPE-0a109,15,USER,"I've never seen it, but I like movies like The Incredibles. I like Pixar movies, so I probably would like that."
CCPE-0a109,16,ASSISTANT,Do you like super hero movies?
CCPE-0a109,17,USER,"Not particularly. I don't hate them, but there's too many of them now that I don't really feel like getting caught up on them. I like them sometime."
CCPE-0a109,18,ASSISTANT,what about one you enjoyed? can you tell me about it?
CCPE-0a109,19,USER,"I like The Dark Knight a lot, the one from 2008 I think."
CCPE-0a109,20,ASSISTANT,how come?
CCPE-0a109,21,USER,It was just different at the time for a comic book movie cuz it took itself seriously and was more dark and serious than all the previous comic book movies from like the '80s and '90s.
CCPE-0a109,22,ASSISTANT,I see. Thanks for the input
CCPE-d1a3a,0,ASSISTANT,"What kind of movies to you like, and why do you like this type of movie?"
CCPE-d1a3a,1,USER,"I like musical theater movies. I like them mostly because they make me happy. They make me believe in myself, which I think is important."
CCPE-d1a3a,2,ASSISTANT,Can you name a particular movie that you like?
CCPE-d1a3a,3,USER,A Star Is Born
CCPE-d1a3a,4,ASSISTANT,Can you give me a couple of reasons why you like this movie?
CCPE-d1a3a,5,USER,I like the story of ups and downs of an artist. I love Lady Gaga. And then I love how artistically they took it there. It gave me great inspiration.
CCPE-d1a3a,6,ASSISTANT,Can you name a movie that you do not like?
CCPE-d1a3a,7,USER,I don't like Fast and the Furious.
CCPE-d1a3a,8,ASSISTANT,What do you dislike about this movie? 2 reasons please
CCPE-d1a3a,9,USER,"I don't think It's not based in reality, which I can't get over, and I don't like the storytelling in how mild it is."
CCPE-d1a3a,10,ASSISTANT,Do you like the movie The Christmas Chronicles ?
CCPE-d1a3a,11,USER,No.
CCPE-d1a3a,12,ASSISTANT,What do you dislike about this movie? 2 reasons please
CCPE-d1a3a,13,USER,I don't I don't like Christmas. I also don't like fake stories that involve Christmas.
CCPE-d1a3a,14,ASSISTANT,Do you like the movie Hart Beat ?
CCPE-d1a3a,15,USER,No.
CCPE-d1a3a,16,ASSISTANT,What do you dislike about this movie? 2 reasons please
CCPE-d1a3a,17,USER,"I don't like the directing, and I don't like the the costume design that was on the movie. It wasn't believable."
CCPE-d1a3a,18,ASSISTANT,Do you like the movie The Grinch ?
CCPE-d1a3a,19,USER,Sure.
CCPE-d1a3a,20,ASSISTANT,Can you give me a couple of reasons why you like this movie?
CCPE-d1a3a,21,USER,"It just was a fun experience together, and I like how it got to be happy by the end of it."
CCPE-8da5b,0,ASSISTANT,What kinds of movies do you like?
CCPE-8da5b,1,USER,I like musicals.
CCPE-8da5b,2,ASSISTANT,"Well, tell me why do you like musicals"
CCPE-8da5b,3,USER,"They remind me to keep going on, to never believe in the impossible."
CCPE-8da5b,4,ASSISTANT,how about a movie you liked?
CCPE-8da5b,5,USER,A Star Is Born
CCPE-8da5b,6,ASSISTANT,"alright, Why did you like that movie?"
CCPE-8da5b,7,USER,I connected with it on a real level that was authentic to my own story of life.
CCPE-8da5b,8,ASSISTANT,"Interesting, is there a movie you did not like?"
CCPE-8da5b,9,USER,Hmm. I did not like
CCPE-8da5b,10,USER,Lincoln
CCPE-8da5b,11,ASSISTANT,"oh, Why not?"
CCPE-8da5b,12,USER,I thought was boring.
CCPE-8da5b,13,USER,I wouldn't care to hear a story about the president.
CCPE-8da5b,14,ASSISTANT,"Ok, then have you seen the movie The Hunger Games: Mockingjay - Part 1"
CCPE-8da5b,15,USER,Yes.
CCPE-8da5b,16,USER,I saw that. I loved it.
CCPE-8da5b,17,ASSISTANT,What is it about this kinds of movies that you like or dislike?
CCPE-8da5b,18,USER,"I like the realness of it, and it also connection to the United States government. But in a comedic or in a fantasy way."
CCPE-8da5b,19,ASSISTANT,Wonderful. thank you for sharing. Good bye.
CCPE-8da5b,20,USER,Bye
CCPE-29317,0,ASSISTANT,What type of movies do you like?
CCPE-29317,1,USER,I like thriller movies.
CCPE-29317,2,ASSISTANT,What interests you about thrillers?
CCPE-29317,3,USER,"It keeps the viewers engaged from beginning to end, you never know what's going to happen and it just build up a lot of emotions."
CCPE-29317,4,ASSISTANT,Is there a thriller title that you are fond of?
CCPE-29317,5,USER,I did like the movie Inception.
CCPE-29317,6,ASSISTANT,"A lot of people did enjoy that movie, what did you like about it?"
CCPE-29317,7,USER,"I liked how there were so many symbolism in the movie. And just from the beginning until the end, my attention was fully on to the story, just trying to figure out what was happening and what was going to happen."
CCPE-29317,8,USER,And the actors were great.
CCPE-29317,9,ASSISTANT,Was there anything else?
CCPE-29317,10,USER,Also the music was really really good.
CCPE-29317,11,ASSISTANT,Are there any movies that you dislike?
CCPE-29317,12,USER,I'm not too fond of documentary films
CCPE-29317,13,ASSISTANT,What pushes you away from documentaries
CCPE-29317,14,USER,I just feel like it's more of something to watch to learn instead of something to enjoy so maybe that's why I do not like watching documentaries.
CCPE-29317,15,ASSISTANT,So you enjoy movies for entertainment and it seems that documentaries push that learning aspect
CCPE-29317,16,USER,"Yes, that's correct."
CCPE-29317,17,ASSISTANT,Is there any documentaries that you do not like specifically?
CCPE-29317,18,USER,I think more on conspiracy theories.
CCPE-29317,19,ASSISTANT,Have you seen Jason Bourne?
CCPE-29317,20,USER,"No, I haven't."
CCPE-29317,21,ASSISTANT,How about the Incredibles?
CCPE-29317,22,USER,Yes.
CCPE-29317,23,ASSISTANT,Did you like or dislike this movie?
CCPE-29317,24,USER,I really like the movie.
CCPE-29317,25,ASSISTANT,What did you like about it
CCPE-29317,26,USER,"The whole storyline and the characters, it was just it had a lot of range of emotions. Especially, a lot of funny scenes here and there and it was just very cute to watch."
CCPE-29317,27,ASSISTANT,Thank you for that
CCPE-29317,28,ASSISTANT,Until next time
CCPE-865ee,0,ASSISTANT,What kind of movies do you normally watch?
CCPE-865ee,1,USER,horror movies
CCPE-865ee,2,ASSISTANT,What was the last movie that you enjoyed?
CCPE-865ee,3,USER,Wreck-It Ralph
CCPE-865ee,4,ASSISTANT,What made you enjoy it so much?
CCPE-865ee,5,USER,"It was cute and funny, and it had a happy ending."
CCPE-865ee,6,ASSISTANT,What was a movie that you had recently watched that was disappointing ?
CCPE-865ee,7,USER,Cam
CCPE-865ee,8,ASSISTANT,What didnt you like about it?
CCPE-865ee,9,USER,The ending and the twist were really stupid. It wasn't very enjoyable.
CCPE-865ee,10,ASSISTANT,Have you seen A Quiet Place?
CCPE-865ee,11,USER,I have.
CCPE-865ee,12,ASSISTANT,What did you enjoy about that film?
CCPE-865ee,13,USER,It was really scary and it really kept me focus on watching the movie. I really enjoyed it.
CCPE-865ee,14,ASSISTANT,Was there anything you didnt like about it?
CCPE-865ee,15,USER,Some of the things were a little far fetched but overall it was really good and really entertaining.
CCPE-865ee,16,ASSISTANT,"Thank you for your input, have a nice day"
CCPE-865ee,17,USER,"You, too."
CCPE-cbcb4,0,ASSISTANT,What kinds of movies do you like?
CCPE-cbcb4,1,USER,I really love action movies.
CCPE-cbcb4,2,ASSISTANT,"Well, tell me why do you like action movies"
CCPE-cbcb4,3,USER,They just kind of really get my my heart pumping just really fun to watch lots of cool scenes.
CCPE-cbcb4,4,ASSISTANT,"cool, what is your favorite movie?"
CCPE-cbcb4,5,USER,I really love Transporter.
CCPE-cbcb4,6,ASSISTANT,"alright, Why is that your favorite movie?"
CCPE-cbcb4,7,USER,"I really like the actor, and there's so many fun scenes, and the entire thing is just nonstop action."
CCPE-cbcb4,8,ASSISTANT,"Interesting, is there a movie you do not like?"
CCPE-cbcb4,9,USER,I really don't like Need for Speed. Didn't really make sense to me.
CCPE-cbcb4,10,ASSISTANT,"oh, Why not?"
CCPE-cbcb4,11,USER,Just the plot was pretty bad and action scenes were kind of too over the top.
CCPE-cbcb4,12,ASSISTANT,"Ok, then have you seen the movie Dunkirk"
CCPE-cbcb4,13,USER,I have.
CCPE-cbcb4,14,ASSISTANT,What is it about this kinds of movies that you like or dislike?
CCPE-cbcb4,15,USER,Dunkirk was a masterpiece
CCPE-cbcb4,16,USER,"It wasn't complete action, but it made you really feel like you were inside of the war there with the soldiers."
CCPE-cbcb4,17,ASSISTANT,Wonderful. thank you for sharing. Good bye.
CCPE-fbc5b,0,ASSISTANT,Can you tell me what type of movies you like?
CCPE-fbc5b,1,USER,I like science fiction and horror movies.
CCPE-fbc5b,2,USER,I also like action movies.
CCPE-fbc5b,3,ASSISTANT,Great. Why do you like about those kinds of movies?
CCPE-fbc5b,4,USER,"With horror movies, I like the scary aspect of it. With science fiction movies, I like the setting. And for action movies, I like the fast pace of the movie."
CCPE-fbc5b,5,ASSISTANT,"Ah, I see. What's one of your favorite movies?"
CCPE-fbc5b,6,USER,One of my favorite movies is Inception.
CCPE-fbc5b,7,ASSISTANT,And What did you like about that movie?
CCPE-fbc5b,8,USER,I like the concept of the movie. I like that it had a lot of action and science fiction elements interwoven into it. I also like the acting from the starring roles of the actors.
CCPE-fbc5b,9,ASSISTANT,Good or bad acting can make or break a movie!
CCPE-fbc5b,10,USER,I agree.
CCPE-fbc5b,11,ASSISTANT,"Alright, now tell me about the type of movies you don't like."
CCPE-fbc5b,12,USER,I don't like romantic movies or historical movies. I just find them boring and uninteresting.
CCPE-fbc5b,13,ASSISTANT,Is there anything in particular that bores you about them?
CCPE-fbc5b,14,USER,I just find the plots of these movies to be uneventful and not interesting at all.
CCPE-fbc5b,15,ASSISTANT,I see. Can you tell me a movie you've seen and didn't like?
CCPE-fbc5b,16,USER,"I recently saw the movie the Black Panther. It was okay, but I didn't like it overall. It was way overhyped. I just found the acting to be stilted and not good."
CCPE-fbc5b,17,ASSISTANT,"Aside from the acting, was there anything else you found unenjoyable?"
CCPE-fbc5b,18,USER,I found the special effects to be bad.
CCPE-fbc5b,19,ASSISTANT,And what about the storyline?
CCPE-fbc5b,20,USER,I found the story line to be just okay.
CCPE-fbc5b,21,ASSISTANT,Alright.
CCPE-fbc5b,22,ASSISTANT,Have you seen the movie Venom?
CCPE-fbc5b,23,USER,"No, I have not."
CCPE-fbc5b,24,ASSISTANT,Are you interested to watch it?
CCPE-fbc5b,25,USER,I Am
CCPE-fbc5b,26,ASSISTANT,Great. What about Jason Bourne? Have you seen any of those?
CCPE-fbc5b,27,USER,Yes. I saw all the Jason Bourne movies.
CCPE-fbc5b,28,ASSISTANT,And what did you think about those?
CCPE-fbc5b,29,USER,I saw all the movies. I found them to be exciting and good to watch.
CCPE-fbc5b,30,ASSISTANT,"aside from the element of surprise, What did you enjoy about them?"
CCPE-fbc5b,31,USER,I like the explosive action and the use of practical effects.
CCPE-fbc5b,32,USER,"So, I enjoyed them a lot."
CCPE-fbc5b,33,ASSISTANT,"Yes, that movie was a great action movie!"
CCPE-fbc5b,34,ASSISTANT,What about Mission Impossible?
CCPE-fbc5b,35,USER,Yes. I saw I saw all the Mission: Impossible movies.
CCPE-fbc5b,36,ASSISTANT,And what did you like about those?
CCPE-fbc5b,37,USER,"I found those movies to be exciting with a lot of action, explosions, chase scenes. I just love them."
CCPE-fbc5b,38,ASSISTANT,"Great. Well, Thanks for telling me about your movie likes and dislikes."
CCPE-fbc5b,39,ASSISTANT,Have a great day!
CCPE-fbc5b,40,USER,Okay.
CCPE-485bd,0,ASSISTANT,Can you tell me what types of movies you enjoy watching?
CCPE-485bd,1,USER,Comedies are my favorite.
CCPE-485bd,2,ASSISTANT,"Alright, what's one of your favorite movies?"
CCPE-485bd,3,USER,Dazed and Confused
CCPE-485bd,4,ASSISTANT,That's a good one! And what was it about that movie that made it enjoyable?
CCPE-485bd,5,USER,"The cast and the time period that it was set in, it was relatable to me."
CCPE-485bd,6,ASSISTANT,I see. Can you tell me about a movie you didn't like?
CCPE-485bd,7,USER,I didn't really like Black Panther.
CCPE-485bd,8,ASSISTANT,And what did you not like about that one?
CCPE-485bd,9,USER,It was just I don't know too weird for me I guess.
CCPE-485bd,10,ASSISTANT,Ok. Can you think of another movie you didn't like?
CCPE-485bd,11,USER,"I didn't really care for the new Spider-Man. I guess superhero movies don't really do much for me, but yeah, I didn't really like that, either."
CCPE-485bd,12,ASSISTANT,Too much of a fantasy storyline?
CCPE-485bd,13,USER,"Yes, it's just not believable at all."
CCPE-485bd,14,ASSISTANT,I see. Have you seen Ocean's Eight?
CCPE-485bd,15,USER,"Yes. I had to think about that for a second. Yes, and I actually loved all of those movies. They're funny, and they The crime aspect to it is intriguing to me, entertaining."
CCPE-485bd,16,ASSISTANT,So you like a bit of mystery mixed with comedy?
CCPE-485bd,17,USER,Definitely.
CCPE-485bd,18,ASSISTANT,Have you seen the movie Tag?
CCPE-485bd,19,USER,"No, I'm not familiar with that one."
CCPE-485bd,20,ASSISTANT,I think you'd enjoy the story
CCPE-485bd,21,ASSISTANT,"What about The Matrix, have you seen that one?"
CCPE-485bd,22,USER,more than once
CCPE-485bd,23,USER,"And that's an understatement, probably. Yeah, I've seen it quite a few times."
CCPE-485bd,24,ASSISTANT,And what do you like about those types of movies?
CCPE-485bd,25,USER,"Just the the action and especially in The Matrix, kind of the sci-fi behind the story was very cool."
CCPE-485bd,26,ASSISTANT,It's a good storyline. And good acting too!
CCPE-485bd,27,USER,Definitely.
CCPE-26896,0,ASSISTANT,Do you like movies like Star Wars?
CCPE-26896,1,USER,"Sure do. I like the fantasy science fiction Western mixture, the good guy versus bad guy with the light sabers instead of guns."
CCPE-26896,2,ASSISTANT,Awesome. I agree. How about movies like the Matrix?
CCPE-26896,3,USER,"One of my favorites. Still every time I go see a movie, especially a science fiction or action movie, I always end up comparing it to the experience I had first time watching the original Matrix. The I love There's not anything bad about it that I've ever noticed or seen. It's"
CCPE-26896,4,USER,"Twist at the end, the action, the science fiction, it all works for me."
CCPE-26896,5,ASSISTANT,It set the standard for action computer graphics. Everything after that had to at least live up that the original Matrix.
CCPE-26896,6,USER,"That's true, It changed a lot of for a long time how action scenes were shot especially with that slow motion 360 cam. Now we've kind of gone the opposite where it's like Jason Bourne movies where everything is so quick cut and you can't tell what's going on. I wish we could go back to the Matrix."
CCPE-26896,7,ASSISTANT,"What did you think about the hunger games? the action was there, as well as the CGI"
CCPE-26896,8,USER,"I think I only saw the first two Hunger Games and they were all right. I mean they they were no matrix or anything but I could see myself if it came on cable TV you know, as they say like a rainy Saturday afternoon or something. I could watch them again. But I don't own them and"
CCPE-26896,9,USER,I don't look for to own them anytime soon.
CCPE-26896,10,ASSISTANT,Awesome. Thank you so much for your input! It's been a huge help!
CCPE-b3a45,0,ASSISTANT,What kinds of movies do you like?
CCPE-b3a45,1,USER,I really like action movies.
CCPE-b3a45,2,USER,Like superhero movies.
CCPE-b3a45,3,ASSISTANT,Why do you like action movies?
CCPE-b3a45,4,USER,"They're just really fun, energetic. They make me feel like, you know, I can be an action star, too. See lots of cool stunts, and usually lots of unique and cool locations."
CCPE-b3a45,5,ASSISTANT,"Alright, how about a movie you liked?"
CCPE-b3a45,6,USER,I really liked Transporter.
CCPE-b3a45,7,ASSISTANT,Why did you like that movie?
CCPE-b3a45,8,USER,There's a lot of really cool stunts and a lot of awesome action scenes really like heart pounding excitement.
CCPE-b3a45,9,ASSISTANT,"Well, is there a movie you did not like?"
