movie_id,cluster_id,cluster_genre
11584724,1,Drama
11589858,1,Drama
11591424,1,Drama
11602406,1,Drama
11614472,1,Drama
11614912,1,Drama
11615038,1,Drama
11615290,1,Drama
11618536,1,Drama
11620752,1,Drama
11620828,1,Drama
11622272,1,Drama
11642302,1,Drama
11644096,1,Drama
11644170,1,Drama
11649428,1,Drama
11649614,1,Drama
11650674,1,Drama
11651780,1,Drama
11651796,1,Drama
11655202,1,Drama
11655640,1,Drama
11656220,1,Drama
11656548,1,Drama
11657662,1,Drama
11658120,1,Drama
11668994,1,Drama
11681250,1,Drama
11686490,1,Drama
11697690,1,Drama
11697832,1,Drama
11697844,1,Drama
11698280,1,Drama
11698630,1,Drama
11698662,1,Drama
11701774,1,Drama
11708788,1,Drama
11709306,1,Drama
11710090,1,Drama
11727052,1,Drama
11734264,1,Drama
11734696,1,Drama
11736170,1,Drama
11738792,1,Drama
11744784,1,Drama
11749480,1,Drama
11749980,1,Drama
11750282,1,Drama
11760792,1,Drama
11762434,1,Drama
11767722,1,Drama
11768356,1,Drama
11768948,1,Drama
11769162,1,Drama
11771006,1,Drama
11771206,1,Drama
11774562,1,Drama
11777040,1,Drama
11777298,1,Drama
11777308,1,Drama
11777920,1,Drama
11778144,1,Drama
11790780,1,Drama
11792734,1,Drama
11799110,1,Drama
11799790,1,Drama
11801494,1,Drama
11803618,1,Drama
11804152,1,Drama
11807762,1,Drama
11808250,1,Drama
11809034,1,Drama
11810418,1,Drama
11810424,1,Drama
11810546,1,Drama
11812338,1,Drama
11813946,1,Drama
11829142,1,Drama
11833648,1,Drama
11835270,1,Drama
11835714,1,Drama
11841144,1,Drama
11843712,1,Drama
11860624,1,Drama
11861072,1,Drama
11863046,1,Drama
11867884,1,Drama
11879280,1,Drama
11892916,1,Drama
11898442,1,Drama
11900404,1,Drama
11903004,1,Drama
11905462,1,Drama
11905962,1,Drama
11906392,1,Drama
11916278,1,Drama
11916302,1,Drama
11946300,1,Drama
11953628,1,Drama
11958344,1,Drama
11962160,1,Drama
11967484,1,Drama
11975230,1,Drama
11987296,1,Drama
11989890,1,Drama
11991132,1,Drama
11991748,1,Drama
11994750,1,Drama
12011442,1,Drama
12013758,1,Drama
12020764,1,Drama
12027020,1,Drama
12028614,1,Drama
12036052,1,Drama
12038300,1,Drama
12058882,1,Drama
12060154,1,Drama
12064810,1,Drama
12069864,1,Drama
12077032,1,Drama
12078990,1,Drama
12079068,1,Drama
12093860,1,Drama
12093878,1,Drama
12108272,1,Drama
12117854,1,Drama
12131262,1,Drama
12133722,1,Drama
12137964,1,Drama
12140804,1,Drama
12146952,1,Drama
12151820,1,Drama
12154638,1,Drama
12157320,1,Drama
12163074,1,Drama
12179904,1,Drama
12188996,1,Drama
12192654,1,Drama
12194082,1,Drama
12200256,1,Drama
12221748,1,Drama
12224378,1,Drama
12235234,1,Drama
12246266,1,Drama
12274228,1,Drama
12278958,1,Drama
12282598,1,Drama
12285116,1,Drama
12286896,1,Drama
12298506,1,Drama
12323738,1,Drama
12326248,1,Drama
12327104,1,Drama
12331732,1,Drama
12357266,1,Drama
12361178,1,Drama
12361974,1,Drama
12362712,1,Drama
12366826,1,Drama
12383460,1,Drama
12393526,1,Drama
12397778,1,Drama
12423052,1,Drama
12436252,1,Drama
12443930,1,Drama
12443946,1,Drama
12444572,1,Drama
12459520,1,Drama
12474056,1,Drama
12479746,1,Drama
12491064,1,Drama
12498582,1,Drama
12498618,1,Drama
12528166,1,Drama
12530960,1,Drama
12536294,1,Drama
12537774,1,Drama
12546872,1,Drama
12552912,1,Drama
12567088,1,Drama
12572792,1,Drama
12574336,1,Drama
12587564,1,Drama
12588160,1,Drama
12592252,1,Drama
12607910,1,Drama
12618926,1,Drama
12619256,1,Drama
12624504,1,Drama
12629626,1,Drama
12644232,1,Drama
12651094,1,Drama
12664618,1,Drama
12676326,1,Drama
12681644,1,Drama
12719846,1,Drama
12724622,1,Drama
12731980,1,Drama
12734800,1,Drama
12735338,1,Drama
12740648,1,Drama
12748300,1,Drama
12749596,1,Drama
12751534,1,Drama
12757438,1,Drama
12762684,1,Drama
12763920,1,Drama
12766862,1,Drama
12783454,1,Drama
12788426,1,Drama
12789110,1,Drama
12789558,1,Drama
12792418,1,Drama
12798078,1,Drama
12801262,1,Drama
12801326,1,Drama
12801356,1,Drama
12801374,1,Drama
12801814,1,Drama
12808182,1,Drama
12829958,1,Drama
12838766,1,Drama
12850062,1,Drama
12875782,1,Drama
12876132,1,Drama
12877640,1,Drama
12879624,1,Drama
12885852,1,Drama
12887178,1,Drama
12888462,1,Drama
12890926,1,Drama
12920708,1,Drama
12929990,1,Drama
12939812,1,Drama
12982370,1,Drama
12987894,1,Drama
13009186,1,Drama
13017850,1,Drama
13024674,1,Drama
13032716,1,Drama
13033790,1,Drama
13042460,1,Drama
13043436,1,Drama
13045890,1,Drama
13051800,1,Drama
13055780,1,Drama
13056008,1,Drama
13058290,1,Drama
13061914,1,Drama
13064272,1,Drama
13066182,1,Drama
13067004,1,Drama
13069986,1,Drama
13081264,1,Drama
13084912,1,Drama
13087796,1,Drama
13095604,1,Drama
13099212,1,Drama
13105340,1,Drama
13109952,1,Drama
13117720,1,Drama
13124586,1,Drama
13130662,1,Drama
13136084,1,Drama
13143964,1,Drama
13148804,1,Drama
13148808,1,Drama
13150630,1,Drama
13155030,1,Drama
13167288,1,Drama
13172796,1,Drama
13177242,1,Drama
13181596,1,Drama
13198946,1,Drama
13204490,1,Drama
13206926,1,Drama
13210996,1,Drama
13212046,1,Drama
13243898,1,Drama
13253228,1,Drama
13269536,1,Drama
13269670,1,Drama
13273172,1,Drama
13288678,1,Drama
13299890,1,Drama
13316722,1,Drama
13316820,1,Drama
13318052,1,Drama
13322018,1,Drama
13323092,1,Drama
13347818,1,Drama
13353184,1,Drama
13356884,1,Drama
13364790,1,Drama
13365752,1,Drama
13372794,1,Drama
13372884,1,Drama
13372944,1,Drama
13372992,1,Drama
13393728,1,Drama
13411298,1,Drama
13415790,1,Drama
13428402,1,Drama
13428686,1,Drama
13446126,1,Drama
13446168,1,Drama
13446424,1,Drama
13468436,1,Drama
13470094,1,Drama
13472984,1,Drama
13507778,1,Drama
13510660,1,Drama
13544716,1,Drama
13555930,1,Drama
13562940,1,Drama
13567480,1,Drama
13575838,1,Drama
13583144,1,Drama
13598636,1,Drama
13598976,1,Drama
13604060,1,Drama
13606090,1,Drama
13606158,1,Drama
13612172,1,Drama
13622118,1,Drama
13622130,1,Drama
13640382,1,Drama
13648184,1,Drama
13648212,1,Drama
13649700,1,Drama
13651628,1,Drama
13651858,1,Drama
13657102,1,Drama
13669344,1,Drama
13696668,1,Drama
13717980,1,Drama
13723064,1,Drama
13728764,1,Drama
13773882,1,Drama
13793326,1,Drama
13794154,1,Drama
13802658,1,Drama
13804084,1,Drama
13834006,1,Drama
13842562,1,Drama
13863334,1,Drama
13863968,1,Drama
13866142,1,Drama
13879908,1,Drama
13884166,1,Drama
13885628,1,Drama
13886688,1,Drama
13890834,1,Drama
13926994,1,Drama
13932162,1,Drama
13962650,1,Drama
13970200,1,Drama
13996460,1,Drama
14025788,1,Drama
14031338,1,Drama
14033502,1,Drama
14034966,1,Drama
14035154,1,Drama
14035292,1,Drama
14039582,1,Drama
14058484,1,Drama
14062858,1,Drama
14074470,1,Drama
14077696,1,Drama
14078164,1,Drama
14079218,1,Drama
14091818,1,Drama
14095634,1,Drama
14111726,1,Drama
14111734,1,Drama
14117288,1,Drama
14125322,1,Drama
14152756,1,Drama
14156926,1,Drama
14157218,1,Drama
14164234,1,Drama
14168118,1,Drama
14199590,1,Drama
14217100,1,Drama
14219522,1,Drama
14220316,1,Drama
14236064,1,Drama
14237412,1,Drama
14243986,1,Drama
14264844,1,Drama
14267154,1,Drama
14280066,1,Drama
14315566,1,Drama
14318270,1,Drama
14318430,1,Drama
14372240,1,Drama
14404280,1,Drama
14404882,1,Drama
14418234,1,Drama
14440390,1,Drama
14449392,1,Drama
14450630,1,Drama
14499632,1,Drama
14512538,1,Drama
14527836,1,Drama
14539726,1,Drama
14540480,1,Drama
14544192,1,Drama
14573402,1,Drama
14599938,1,Drama
14624470,1,Drama
14640242,1,Drama
14673560,1,Drama
14700948,1,Drama
14720502,1,Drama
14731254,1,Drama
14735160,1,Drama
14739128,1,Drama
14740904,1,Drama
14757872,1,Drama
14773250,1,Drama
14775666,1,Drama
14781176,1,Drama
14784858,1,Drama
14810692,1,Drama
14835308,1,Drama
14867006,1,Drama
14880258,1,Drama
14888860,1,Drama
14888874,1,Drama
14892216,1,Drama
14901058,1,Drama
14922172,1,Drama
14941222,1,Drama
15004156,1,Drama
15036416,1,Drama
15042204,1,Drama
15085802,1,Drama
15094392,1,Drama
15095938,1,Drama
15097216,1,Drama
15101938,1,Drama
15101946,1,Drama
15112954,1,Drama
15141288,1,Drama
15158960,1,Drama
15198608,1,Drama
15219436,1,Drama
15251112,1,Drama
15293256,1,Drama
15360916,1,Drama
15387782,1,Drama
15417330,1,Drama
15469820,1,Drama
15655276,1,Drama
15711402,1,Drama
15831978,1,Drama
15839820,1,Drama
15842076,1,Drama
16058736,1,Drama
,1,Drama
338762,10,Drama
,1,Drama
508439,7,Comedy
492611,11,Drama
522627,18,Drama
821105,21,Documentary
521034,6,Drama
526019,8,Drama
38700,18,Drama
443791,10,Drama
,1,Drama
337401,22,Drama
446893,7,Comedy
340102,10,Drama
546554,11,Drama
535292,18,Drama
504949,6,Drama
181812,10,Drama
492188,14,Drama
524348,20,Drama
525661,8,Drama
330457,7,Comedy
513409,16,Drama
338967,3,Thriller
292011,18,Drama
509967,20,Drama
398978,18,Drama
505423,3,Thriller
559969,18,Drama
473033,18,Drama
568091,11,Drama
514921,10,Drama
552178,11,Drama
523139,3,Thriller
503125,3,Thriller
549053,8,Drama
522162,24,Drama
599975,3,Thriller
501170,3,Thriller
551808,3,Thriller
620725,14,Drama
522212,12,Drama
515001,16,Drama
290859,10,Drama
475557,18,Drama
517909,18,Drama
340104,10,Drama
512895,7,Comedy
504562,11,Drama
419704,10,Drama
522938,18,Drama
291867,0,Comedy
331482,8,Drama
489245,23,Drama
403300,24,Drama
528888,0,Comedy
481084,7,Comedy
530915,24,Drama
595400,21,Documentary
1104691,23,Drama
417384,3,Thriller
506528,6,Drama
501907,12,Drama
536869,7,Comedy
440762,7,Comedy
465003,20,Drama
539651,11,Drama
540901,18,Drama
487680,18,Drama
420809,7,Comedy
512200,22,Drama
458897,10,Drama
511322,11,Drama
531503,11,Drama
492449,23,Drama
454640,7,Comedy
567609,3,Thriller
523172,8,Drama
423204,20,Drama
513045,18,Drama
480001,18,Drama
521777,0,Comedy
527385,8,Drama
486131,18,Drama
492616,12,Drama
359724,12,Drama
472674,12,Drama
431580,7,Comedy
522924,12,Drama
535544,6,Drama
531309,10,Drama
505600,8,Drama
513576,14,Drama
412117,7,Comedy
535581,3,Thriller
530385,9,Drama
320288,10,Drama
491283,15,Comedy
580633,3,Thriller
511987,3,Thriller
524247,11,Drama
373571,10,Drama
453405,20,Drama
454458,7,Comedy
513083,8,Drama
484641,20,Drama
420818,7,Comedy
459992,14,Drama
157433,3,Thriller
521029,3,Thriller
502416,11,Drama
301528,7,Comedy
420817,22,Drama
515248,14,Drama
456740,22,Drama
526050,8,Drama
492565,13,Drama
504608,2,Documentary
574241,8,Drama
500682,13,Drama
468224,24,Drama
515195,2,Documentary
449562,18,Drama
480414,5,Horror
533642,3,Thriller
508791,14,Drama
329996,7,Comedy
458723,3,Thriller
400157,7,Comedy
522518,7,Comedy
369560,0,Comedy
457799,11,Drama
441384,0,Comedy
519473,11,Drama
527641,14,Drama
463684,11,Drama
483906,20,Drama
532671,3,Thriller
405177,8,Drama
500860,12,Drama
429471,10,Drama
450465,11,Drama
399361,20,Drama
299534,10,Drama
514439,12,Drama
512196,3,Thriller
508763,7,Comedy
487297,14,Drama
458253,7,Comedy
431693,20,Drama
449563,14,Drama
438650,18,Drama
522681,3,Thriller
454294,22,Drama
433502,24,Drama
500852,9,Drama
299537,10,Drama
287947,7,Comedy
166428,22,Drama
399579,10,Drama
431075,3,Thriller
471507,11,Drama
465914,12,Drama
297802,22,Drama
472734,8,Drama
414001,12,Drama
448677,8,Drama
424694,2,Documentary
429202,8,Drama
405774,3,Thriller
514619,14,Drama
434555,3,Thriller
492452,12,Drama
422619,23,Drama
404368,7,Comedy
220882,11,Drama
428078,10,Drama
438799,24,Drama
457136,6,Drama
504172,13,Drama
375588,22,Drama
429197,20,Drama
339380,8,Drama
426563,4,Drama
338952,22,Drama
424783,10,Drama
424139,3,Thriller
440161,13,Drama
442062,3,Thriller
283601,11,Drama
520596,12,Drama
394741,15,Comedy
446807,11,Drama
400650,7,Comedy
399402,20,Drama
369972,10,Drama
537996,13,Drama
500869,20,Drama
417812,12,Drama
446101,20,Drama
491418,8,Drama
491472,9,Drama
426543,7,Comedy
375262,6,Drama
346910,10,Drama
476764,12,Drama
475132,24,Drama
361292,3,Thriller
490132,2,Documentary
457943,3,Thriller
460071,11,Drama
446894,7,Comedy
520360,18,Drama
412988,18,Drama
347375,20,Drama
451919,8,Drama
437586,8,Drama
503616,8,Drama
448095,3,Thriller
472451,12,Drama
295011,3,Thriller
445651,8,Drama
505058,3,Thriller
484247,8,Drama
360920,7,Comedy
454652,6,Drama
420814,7,Comedy
446696,14,Drama
458344,14,Drama
451915,12,Drama
458005,23,Drama
470044,8,Drama
351044,12,Drama
480530,20,Drama
483347,8,Drama
443463,12,Drama
439079,3,Thriller
455108,3,Thriller
438689,20,Drama
446021,18,Drama
933582,23,Drama
332562,12,Drama
324857,10,Drama
438808,18,Drama
401469,18,Drama
406761,11,Drama
458594,11,Drama
414018,13,Drama
576555,21,Documentary
407436,22,Drama
433501,18,Drama
489999,11,Drama
424781,12,Drama
489929,14,Drama
487558,18,Drama
260513,7,Comedy
493922,3,Thriller
458423,8,Drama
429300,8,Drama
400155,5,Horror
467952,20,Drama
474395,7,Comedy
502682,14,Drama
425505,10,Drama
474335,0,Comedy
455207,14,Drama
351286,22,Drama
396806,11,Drama
489930,12,Drama
345887,20,Drama
417643,11,Drama
345940,10,Drama
411135,10,Drama
442249,3,Thriller
463272,20,Drama
500664,10,Drama
454293,0,Comedy
447332,3,Thriller
385332,18,Drama
383498,22,Drama
454283,0,Comedy
454992,20,Drama
396461,11,Drama
476926,10,Drama
455980,12,Drama
401847,8,Drama
333339,10,Drama
341735,6,Drama
400579,8,Drama
465109,14,Drama
340022,18,Drama
268896,10,Drama
464502,11,Drama
445571,0,Comedy
401371,11,Drama
363088,10,Drama
449176,14,Drama
407451,8,Drama
387592,22,Drama
473149,20,Drama
497814,11,Drama
399248,20,Drama
437557,8,Drama
416234,3,Thriller
456750,20,Drama
419478,8,Drama
442709,12,Drama
460019,3,Thriller
439015,3,Thriller
337167,14,Drama
485774,3,Thriller
387773,8,Drama
454619,14,Drama
399035,20,Drama
300668,10,Drama
453201,20,Drama
336843,10,Drama
433627,20,Drama
479040,18,Drama
407439,12,Drama
299536,10,Drama
427641,10,Drama
381719,7,Comedy
370567,7,Comedy
429351,20,Drama
284054,22,Drama
399174,7,Comedy
338970,22,Drama
401981,20,Drama
406563,3,Thriller
375107,7,Comedy
442064,20,Drama
399360,22,Drama
446791,18,Drama
181808,10,Drama
354912,7,Comedy
470114,20,Drama
141052,10,Drama
480572,18,Drama
284053,22,Drama
316029,12,Drama
384680,13,Drama
348389,20,Drama
446354,24,Drama
389015,8,Drama
419680,0,Comedy
414425,12,Drama
400617,6,Drama
440021,3,Thriller
335984,10,Drama
413362,18,Drama
419835,11,Drama
355547,7,Comedy
434203,23,Drama
429189,8,Drama
346648,7,Comedy
354861,12,Drama
399404,24,Drama
274862,7,Comedy
399057,11,Drama
301337,12,Drama
274855,10,Drama
335360,7,Comedy
343668,20,Drama
383709,8,Drama
313943,10,Drama
317091,11,Drama
411741,8,Drama
398177,23,Drama
415842,20,Drama
399055,10,Drama
379149,20,Drama
395458,11,Drama
346364,3,Thriller
359940,12,Drama
390062,22,Drama
381283,8,Drama
431530,8,Drama
450322,7,Comedy
391713,8,Drama
372343,11,Drama
398175,18,Drama
412547,20,Drama
390061,20,Drama
397538,12,Drama
419709,24,Drama
257785,6,Drama
346671,3,Thriller
450477,14,Drama
412302,18,Drama
395814,11,Drama
396371,18,Drama
396422,3,Thriller
402897,24,Drama
347984,20,Drama
242606,3,Thriller
418680,7,Comedy
390043,20,Drama
433247,19,Drama
430474,7,Comedy
407448,18,Drama
400710,3,Thriller
438970,10,Drama
416160,3,Thriller
425980,12,Drama
399170,18,Drama
400106,11,Drama
298250,3,Thriller
390056,12,Drama
395991,12,Drama
291276,20,Drama
430354,20,Drama
335777,7,Comedy
336000,8,Drama
281338,10,Drama
293768,11,Drama
393345,3,Thriller
407445,12,Drama
351460,16,Drama
353486,22,Drama
353616,8,Drama
395993,12,Drama
392982,12,Drama
401104,8,Drama
347629,24,Drama
95608,12,Drama
364689,7,Comedy
460793,7,Comedy
260514,7,Comedy
410554,18,Drama
335988,10,Drama
364733,23,Drama
337170,20,Drama
297762,22,Drama
339403,18,Drama
392044,4,Drama
290512,12,Drama
411873,8,Drama
397422,14,Drama
395834,11,Drama
406997,12,Drama
339964,10,Drama
345914,0,Comedy
387426,10,Drama
369192,14,Drama
378236,7,Comedy
429200,18,Drama
423988,10,Drama
427900,14,Drama
417870,8,Drama
339846,18,Drama
302150,20,Drama
269795,11,Drama
274857,22,Drama
353491,10,Drama
399790,24,Drama
416477,14,Drama
345915,18,Drama
283995,10,Drama
418078,3,Thriller
403119,3,Thriller
417678,8,Drama
481496,23,Drama
282035,3,Thriller
399019,8,Drama
418437,14,Drama
337339,18,Drama
363992,20,Drama
341013,20,Drama
402529,18,Drama
354287,24,Drama
382614,8,Drama
363126,11,Drama
428449,12,Drama
315837,10,Drama
268531,7,Comedy
413998,8,Drama
76812,11,Drama
301372,9,Drama
417830,7,Comedy
424600,6,Drama
424488,24,Drama
395992,10,Drama
137116,7,Comedy
397442,0,Comedy
401743,8,Drama
166426,22,Drama
433251,14,Drama
293167,22,Drama
180863,12,Drama
390054,24,Drama
417644,18,Drama
401546,23,Drama
336890,20,Drama
416166,11,Drama
433356,24,Drama
440597,3,Thriller
390051,12,Drama
341174,8,Drama
345922,0,Comedy
305470,10,Drama
397837,8,Drama
346681,8,Drama
345938,12,Drama
324542,18,Drama
352501,14,Drama
126889,10,Drama
425134,9,Drama
324552,20,Drama
353070,18,Drama
373569,8,Drama
388202,20,Drama
295693,7,Comedy
324852,7,Comedy
374720,24,Drama
396810,8,Drama
315635,10,Drama
405775,20,Drama
339988,11,Drama
321612,7,Comedy
356500,11,Drama
289222,24,Drama
324849,7,Comedy
400928,8,Drama
263115,10,Drama
419430,11,Drama
292280,3,Thriller
381289,7,Comedy
300687,12,Drama
353569,14,Drama
330459,10,Drama
313369,14,Drama
347026,6,Drama
384682,14,Drama
241258,3,Thriller
274870,10,Drama
305943,11,Drama
291328,14,Drama
334532,12,Drama
376866,6,Drama
353979,3,Thriller
353074,23,Drama
335797,7,Comedy
297761,20,Drama
389630,8,Drama
423377,12,Drama
384798,10,Drama
377060,8,Drama
421111,14,Drama
380124,3,Thriller
381073,14,Drama
362409,8,Drama
336445,23,Drama
400505,12,Drama
340103,3,Thriller
369885,24,Drama
262982,18,Drama
622532,16,Drama
339455,23,Drama
370755,12,Drama
343611,20,Drama
259316,22,Drama
354979,18,Drama
393457,12,Drama
342737,8,Drama
390584,18,Drama
277834,7,Comedy
333484,13,Drama
256569,18,Drama
393732,11,Drama
331583,11,Drama
394822,2,Documentary
390777,23,Drama
296524,12,Drama
340666,11,Drama
371446,12,Drama
334521,18,Drama
259695,18,Drama
334524,22,Drama
374461,12,Drama
345920,12,Drama
337874,12,Drama
340945,24,Drama
286567,10,Drama
340487,8,Drama
329981,11,Drama
413452,23,Drama
381935,23,Drama
334543,12,Drama
351211,3,Thriller
374464,6,Drama
293452,3,Thriller
334541,12,Drama
381040,8,Drama
393765,12,Drama
363676,12,Drama
184341,9,Drama
376867,12,Drama
329865,10,Drama
339994,3,Thriller
333663,23,Drama
410876,3,Thriller
300669,11,Drama
373476,11,Drama
338964,0,Comedy
292834,12,Drama
340677,20,Drama
418930,23,Drama
325373,14,Drama
329718,9,Drama
332210,7,Comedy
213681,18,Drama
376660,8,Drama
324786,24,Drama
413221,23,Drama
324668,20,Drama
271969,22,Drama
284052,22,Drama
302401,20,Drama
376453,20,Drama
291356,13,Drama
301804,3,Thriller
338766,13,Drama
270774,18,Drama
188927,10,Drama
346685,11,Drama
390989,10,Drama
325346,12,Drama
258230,7,Comedy
339419,12,Drama
353571,8,Drama
309886,18,Drama
313297,16,Drama
374617,20,Drama
382322,7,Comedy
351242,8,Drama
332979,12,Drama
356305,12,Drama
336455,3,Thriller
376501,13,Drama
136799,7,Comedy
352695,14,Drama
294795,11,Drama
377264,10,Drama
207932,11,Drama
331313,0,Comedy
326285,12,Drama
278924,20,Drama
335796,5,Horror
339408,12,Drama
375366,3,Thriller
258489,22,Drama
328387,11,Drama
351339,24,Drama
339792,0,Comedy
369883,8,Drama
402298,24,Drama
294272,7,Comedy
284564,3,Thriller
352890,12,Drama
127380,7,Comedy
339927,0,Comedy
375082,10,Drama
385736,18,Drama
332567,3,Thriller
403232,20,Drama
290825,8,Drama
363841,24,Drama
209112,22,Drama
195590,20,Drama
359412,18,Drama
400411,3,Thriller
326094,7,Comedy
308531,7,Comedy
656441,23,Drama
317744,14,Drama
407375,20,Drama
47933,10,Drama
356298,0,Comedy
223702,0,Comedy
153518,7,Comedy
340611,12,Drama
283552,12,Drama
301365,3,Thriller
302946,20,Drama
390512,12,Drama
293767,12,Drama
121856,20,Drama
317557,19,Drama
347031,0,Comedy
353433,11,Drama
376659,8,Drama
334533,7,Comedy
290250,18,Drama
310888,14,Drama
333386,13,Drama
271110,22,Drama
328429,10,Drama
315664,6,Drama
372411,8,Drama
168098,11,Drama
342521,18,Drama
310307,12,Drama
316023,14,Drama
325789,20,Drama
340402,12,Drama
335791,11,Drama
205588,20,Drama
109453,8,Drama
325133,8,Drama
311667,11,Drama
332411,18,Drama
267935,7,Comedy
389427,23,Drama
343010,11,Drama
296096,8,Drama
345911,3,Thriller
259693,3,Thriller
323262,3,Thriller
270010,12,Drama
308266,20,Drama
95610,14,Drama
376570,11,Drama
267192,6,Drama
368596,12,Drama
302699,20,Drama
291805,18,Drama
283366,7,Comedy
341012,2,Documentary
368031,3,Thriller
43074,3,Thriller
301608,18,Drama
245703,20,Drama
360389,6,Drama
365997,21,Documentary
269149,7,Comedy
384737,18,Drama
377587,0,Comedy
241259,7,Comedy
298584,3,Thriller
353069,8,Drama
323676,8,Drama
257345,3,Thriller
302156,20,Drama
293660,22,Drama
316727,11,Drama
278927,7,Comedy
186759,0,Comedy
329833,7,Comedy
278154,7,Comedy
322240,7,Comedy
328111,7,Comedy
347881,12,Drama
58431,3,Thriller
323677,12,Drama
257440,18,Drama
303858,20,Drama
378200,14,Drama
369557,12,Drama
333371,3,Thriller
146198,18,Drama
316152,24,Drama
364116,11,Drama
301348,2,Documentary
295699,0,Comedy
373314,11,Drama
279641,20,Drama
330483,14,Drama
259694,14,Drama
246655,10,Drama
267193,20,Drama
263341,22,Drama
326423,0,Comedy
339984,8,Drama
291870,0,Comedy
351819,14,Drama
290595,22,Drama
205584,22,Drama
302688,14,Drama
347126,12,Drama
267860,20,Drama
332721,23,Drama
321258,11,Drama
234004,10,Drama
270487,22,Drama
329440,3,Thriller
318850,12,Drama
299687,10,Drama
323675,18,Drama
276905,7,Comedy
140300,7,Comedy
318922,11,Drama
257088,20,Drama
322506,10,Drama
274479,8,Drama
1210827,21,Documentary
333352,20,Drama
336050,24,Drama
312221,12,Drama
86835,12,Drama
308453,12,Drama
246127,12,Drama
205775,12,Drama
266294,8,Drama
326425,20,Drama
321741,12,Drama
330298,11,Drama
272548,10,Drama
365222,18,Drama
367551,10,Drama
332502,10,Drama
290751,11,Drama
273248,13,Drama
340275,18,Drama
227973,7,Comedy
340816,14,Drama
206647,20,Drama
320588,14,Drama
258509,7,Comedy
328589,6,Drama
334527,18,Drama
309298,0,Comedy
253450,16,Drama
274167,0,Comedy
174751,13,Drama
321697,12,Drama
218784,3,Thriller
274854,22,Drama
105864,7,Comedy
332706,11,Drama
278632,11,Drama
360203,12,Drama
201085,3,Thriller
296098,20,Drama
339274,17,Drama
211672,7,Comedy
363684,23,Drama
309299,4,Drama
266647,7,Comedy
131634,8,Drama
300602,7,Comedy
294016,12,Drama
294963,13,Drama
333091,8,Drama
332340,14,Drama
336313,3,Thriller
286217,10,Drama
346401,2,Documentary
281957,13,Drama
295964,12,Drama
330127,2,Documentary
308077,8,Drama
300693,12,Drama
159824,7,Comedy
328869,8,Drama
318846,0,Comedy
336004,18,Drama
271736,12,Drama
307946,8,Drama
306745,14,Drama
290637,3,Thriller
312831,5,Horror
258480,14,Drama
287903,7,Comedy
10317,21,Documentary
254320,14,Drama
338729,14,Drama
296100,0,Comedy
304372,14,Drama
290762,8,Drama
340564,6,Drama
263472,11,Drama
306819,6,Drama
273481,20,Drama
333348,12,Drama
310593,9,Drama
273477,3,Thriller
330112,20,Drama
249070,20,Drama
228066,5,Horror
300153,12,Drama
277216,18,Drama
288036,14,Drama
301629,8,Drama
306952,14,Drama
273899,12,Drama
314385,9,Drama
353686,3,Thriller
339527,11,Drama
166424,10,Drama
298382,8,Drama
314365,12,Drama
293646,9,Drama
307081,12,Drama
309242,18,Drama
261392,20,Drama
276907,18,Drama
167073,8,Drama
283445,3,Thriller
,1,Drama
257445,3,Thriller
102899,10,Drama
342474,14,Drama
331446,10,Drama
250124,8,Drama
338928,19,Drama
146301,3,Thriller
271718,14,Drama
177677,20,Drama
300168,23,Drama
182560,11,Drama
214756,7,Comedy
331190,11,Drama
277546,23,Drama
338676,10,Drama
135397,10,Drama
253414,19,Drama
292431,14,Drama
241257,11,Drama
245168,6,Drama
333505,21,Documentary
275601,8,Drama
192141,20,Drama
684240,9,Drama
193687,10,Drama
285783,20,Drama
253412,22,Drama
296099,0,Comedy
335970,0,Comedy
310133,18,Drama
232572,12,Drama
249688,2,Documentary
308639,18,Drama
299245,3,Thriller
320061,21,Documentary
308369,8,Drama
263109,7,Comedy
377080,14,Drama
158852,10,Drama
301351,14,Drama
294254,10,Drama
306197,8,Drama
257211,0,Comedy
266639,8,Drama
244316,3,Thriller
333381,11,Drama
316002,14,Drama
264999,0,Comedy
280996,4,Drama
86828,10,Drama
234212,3,Thriller
282984,12,Drama
324333,13,Drama
245846,11,Drama
76341,10,Drama
248574,8,Drama
338107,14,Drama
298312,3,Thriller
261023,18,Drama
301728,10,Drama
309809,7,Comedy
314405,6,Drama
294132,14,Drama
188222,18,Drama
319924,7,Comedy
268920,18,Drama
300666,12,Drama
334074,20,Drama
280092,3,Thriller
328425,11,Drama
308638,12,Drama
292040,20,Drama
287424,3,Thriller
223485,13,Drama
177677,20,Drama
287948,18,Drama
286565,8,Drama
257344,10,Drama
272878,12,Drama
157544,3,Thriller
150689,7,Comedy
241554,18,Drama
256962,24,Drama
198184,10,Drama
228205,12,Drama
238615,10,Drama
257091,0,Comedy
295886,23,Drama
300155,6,Drama
325358,18,Drama
243940,3,Thriller
326359,7,Comedy
312770,9,Drama
262500,10,Drama
168259,18,Drama
268725,3,Thriller
222936,14,Drama
308504,22,Drama
321751,24,Drama
243688,3,Thriller
76757,10,Drama
256591,18,Drama
276839,14,Drama
79698,6,Drama
181283,20,Drama
322518,3,Thriller
228968,23,Drama
201088,20,Drama
238713,20,Drama
325516,22,Drama
315081,2,Documentary
268238,17,Drama
290764,20,Drama
266396,20,Drama
265208,18,Drama
